timestamp_utc,open,high,low,close,volume
2026-04-15T00:05:00+00:00,5976.0,5978.0,5957.0,5962.0,0.0
2026-04-15T00:06:00+00:00,5963.0,5970.0,5961.0,5966.0,26300.0
2026-04-15T00:07:00+00:00,5969.0,5989.0,5969.0,5986.0,55600.0
2026-04-15T00:08:00+00:00,5987.0,5993.0,5979.0,5981.0,26300.0
2026-04-15T00:09:00+00:00,5981.0,5981.0,5951.0,5963.0,40300.0
2026-04-15T00:10:00+00:00,5963.0,5967.0,5953.0,5960.0,22000.0
2026-04-15T00:11:00+00:00,5960.0,5960.0,5942.0,5946.0,18300.0
2026-04-15T00:12:00+00:00,5946.0,5948.0,5941.0,5946.0,14500.0
2026-04-15T00:13:00+00:00,5948.0,5950.0,5926.0,5928.0,28900.0
2026-04-15T00:14:00+00:00,5926.0,5928.0,5919.0,5928.0,22400.0
2026-04-15T00:15:00+00:00,5928.0,5929.0,5923.0,5923.0,15300.0
2026-04-15T00:16:00+00:00,5924.0,5928.0,5918.0,5925.0,20400.0
2026-04-15T00:17:00+00:00,5924.0,5925.0,5906.0,5911.0,18500.0
2026-04-15T00:18:00+00:00,5911.0,5911.0,5904.0,5906.0,11300.0
2026-04-15T00:19:00+00:00,5907.0,5921.0,5907.0,5920.0,26700.0
2026-04-15T00:20:00+00:00,5918.0,5919.0,5895.0,5900.0,58100.0
2026-04-15T00:21:00+00:00,5903.0,5915.0,5901.0,5910.0,10700.0
2026-04-15T00:22:00+00:00,5909.0,5911.0,5900.0,5906.0,20100.0
2026-04-15T00:23:00+00:00,5906.0,5920.0,5906.0,5912.0,17400.0
2026-04-15T00:24:00+00:00,5911.0,5916.0,5910.0,5913.0,6400.0
2026-04-15T00:25:00+00:00,5913.0,5930.0,5913.0,5922.0,18600.0
2026-04-15T00:26:00+00:00,5920.0,5920.0,5909.0,5914.0,18400.0
2026-04-15T00:27:00+00:00,5914.0,5915.0,5909.0,5912.0,9500.0
2026-04-15T00:28:00+00:00,5911.0,5925.0,5909.0,5914.0,12800.0
2026-04-15T00:29:00+00:00,5914.0,5917.0,5900.0,5900.0,33700.0
2026-04-15T00:30:00+00:00,5903.0,5913.0,5900.0,5906.0,14100.0
2026-04-15T00:31:00+00:00,5903.0,5917.0,5902.0,5913.0,16600.0
2026-04-15T00:32:00+00:00,5912.0,5912.0,5905.0,5909.0,9000.0
2026-04-15T00:33:00+00:00,5908.0,5909.0,5898.0,5905.0,19300.0
2026-04-15T00:34:00+00:00,5906.0,5916.0,5905.0,5909.0,9800.0
2026-04-15T00:35:00+00:00,5907.0,5912.0,5907.0,5909.0,12200.0
2026-04-15T00:36:00+00:00,5908.0,5909.0,5893.0,5897.0,25300.0
2026-04-15T00:37:00+00:00,5896.0,5901.0,5894.0,5894.0,8100.0
2026-04-15T00:38:00+00:00,5897.0,5898.0,5888.0,5892.0,14300.0
2026-04-15T00:39:00+00:00,5894.0,5901.0,5893.0,5896.0,13800.0
2026-04-15T00:40:00+00:00,5895.0,5898.0,5892.0,5896.0,7300.0
2026-04-15T00:41:00+00:00,5895.0,5897.0,5884.0,5887.0,24400.0
2026-04-15T00:42:00+00:00,5885.0,5894.0,5885.0,5894.0,8900.0
2026-04-15T00:43:00+00:00,5895.0,5895.0,5886.0,5886.0,6100.0
2026-04-15T00:44:00+00:00,5887.0,5888.0,5883.0,5886.0,9200.0
2026-04-15T00:45:00+00:00,5884.0,5891.0,5882.0,5889.0,14500.0
2026-04-15T00:46:00+00:00,5887.0,5892.0,5887.0,5887.0,8300.0
2026-04-15T00:47:00+00:00,5889.0,5889.0,5883.0,5887.0,12200.0
2026-04-15T00:48:00+00:00,5888.0,5905.0,5887.0,5902.0,12600.0
2026-04-15T00:49:00+00:00,5902.0,5911.0,5902.0,5909.0,9700.0
2026-04-15T00:50:00+00:00,5909.0,5909.0,5905.0,5907.0,9800.0
2026-04-15T00:51:00+00:00,5908.0,5922.0,5907.0,5920.0,13300.0
2026-04-15T00:52:00+00:00,5921.0,5927.0,5917.0,5922.0,12600.0
2026-04-15T00:53:00+00:00,5920.0,5929.0,5918.0,5926.0,19900.0
2026-04-15T00:54:00+00:00,5928.0,5928.0,5921.0,5921.0,9700.0
2026-04-15T00:55:00+00:00,5920.0,5926.0,5918.0,5926.0,6300.0
2026-04-15T00:56:00+00:00,5925.0,5932.0,5925.0,5932.0,17000.0
2026-04-15T00:57:00+00:00,5932.0,5935.0,5926.0,5926.0,11600.0
2026-04-15T00:58:00+00:00,5927.0,5929.0,5920.0,5922.0,6900.0
2026-04-15T00:59:00+00:00,5923.0,5925.0,5917.0,5917.0,8900.0
2026-04-15T01:00:00+00:00,5916.0,5923.0,5913.0,5920.0,15900.0
2026-04-15T01:01:00+00:00,5919.0,5926.0,5919.0,5923.0,12900.0
2026-04-15T01:02:00+00:00,5921.0,5928.0,5920.0,5920.0,10300.0
2026-04-15T01:03:00+00:00,5920.0,5921.0,5911.0,5913.0,13600.0
2026-04-15T01:04:00+00:00,5912.0,5915.0,5911.0,5915.0,7200.0
2026-04-15T01:05:00+00:00,5914.0,5926.0,5912.0,5925.0,8800.0
2026-04-15T01:06:00+00:00,5923.0,5923.0,5919.0,5920.0,4900.0
