signal_id,symbol,entry_time_utc,topix_chg_pct_raw,topix_chg_pct,market_state,blocked_reason,entry_allowed,exit_time_utc,entry_price,exit_price,profit_pct,pnl_yen_100_shares,exit_reason,position_closed,excluded_from_eval,excluded_reason
20260510_032731_fd_random_apr_run09_00001,6857.T,2026-04-15T00:16:00+00:00,0.024901917827622647,0.024901917827622647,NORMAL,,False,,28278.249999999996,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00002,6920.T,2026-04-15T00:16:00+00:00,-0.04980383565524529,-0.04980383565524529,WEAK,,False,,44574.52999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00003,6501.T,2026-04-15T00:37:00+00:00,-0.07470575348286795,-0.07470575348286795,NORMAL,,False,,5115.11,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00004,8306.T,2026-04-15T00:46:00+00:00,-0.04980383565524529,-0.04980383565524529,NORMAL,,False,,2905.4024999999997,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00005,6857.T,2026-04-15T01:06:00+00:00,-0.024901917827622647,-0.024901917827622647,WEAK,,False,,28563.534999999996,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00006,6501.T,2026-04-15T01:13:00+00:00,-0.07470575348286795,-0.07470575348286795,WEAK,,False,,5176.170999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00007,9434.T,2026-04-15T01:25:00+00:00,-0.17430582579493692,-0.17430582579493692,WEAK,,False,,219.01880305480955,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00008,6501.T,2026-04-15T05:08:00+00:00,-0.3735059704190749,-0.3735059704190749,NORMAL,,False,,5225.219999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00009,8136.T,2026-04-17T00:09:00+00:00,0.7006976351855757,0.7006976351855757,STRONG,,False,,1026.0249999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00010,8136.T,2026-04-17T00:14:00+00:00,0.5755725119716196,0.5755725119716196,STRONG,,False,,1033.5324999999998,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00011,6857.T,2026-04-17T00:15:00+00:00,0.5755725119716196,0.5755725119716196,STRONG,,True,2026-04-17T00:30:00+00:00,28658.629999999997,28685.0,0.0920141681580823,2638.0462010922197,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_032731_fd_random_apr_run09_00012,5016.T,2026-04-17T00:22:00+00:00,0.6256256160697805,0.6256256160697805,STRONG,,False,,4960.955999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00013,9412.T,2026-04-17T00:52:00+00:00,0.5505459599225392,0.5505459599225392,STRONG,,True,2026-04-17T01:27:00+00:00,3318.3149999999996,3335.0,0.5028154349421439,1669.3472440079177,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_032731_fd_random_apr_run09_00014,5803.T,2026-04-17T00:23:00+00:00,0.5505459599225392,0.5505459599225392,STRONG,,False,,5908.902999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00015,9412.T,2026-04-17T01:02:00+00:00,0.47547394080674393,0.47547394080674393,STRONG,,False,,3338.3349999999996,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00016,6857.T,2026-04-17T00:46:00+00:00,0.3753753696418683,0.3753753696418683,STRONG,,False,,28793.764999999996,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00017,8136.T,2026-04-17T01:02:00+00:00,0.22522369437883175,0.22522369437883175,WEAK,,False,,1029.0279999999998,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00018,6857.T,2026-04-17T01:05:00+00:00,0.27527679847699266,0.27527679847699266,WEAK,,False,,28793.764999999996,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00019,5803.T,2026-04-17T01:21:00+00:00,0.0750720191157952,0.0750720191157952,WEAK,,False,,5972.967,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00020,9412.T,2026-04-17T03:30:00+00:00,0.15015167526303655,0.15015167526303655,NORMAL,,False,,3318.3149999999996,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00021,9412.T,2026-04-17T03:54:00+00:00,0.15015167526303655,0.15015167526303655,WEAK,,False,,3333.3299999999995,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00022,8136.T,2026-04-17T03:30:00+00:00,0.20019714232975128,0.20019714232975128,WEAK,,False,,1031.5304999999998,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00023,5016.T,2026-04-17T03:37:00+00:00,0.12512512321395608,0.12512512321395608,WEAK,,False,,4933.928999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00024,9412.T,2026-04-17T04:20:00+00:00,0.15015167526303655,0.15015167526303655,WEAK,,False,,3348.345,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00025,9412.T,2026-04-17T04:56:00+00:00,0.27527679847699266,0.27527679847699266,NORMAL,,False,,3363.3599999999997,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00026,9412.T,2026-04-17T05:13:00+00:00,0.27527679847699266,0.27527679847699266,NORMAL,,False,,3378.3749999999995,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00027,8136.T,2026-04-17T04:39:00+00:00,0.25025024642791216,0.25025024642791216,WEAK,,False,,1034.033,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00028,8136.T,2026-04-17T04:48:00+00:00,0.27527679847699266,0.27527679847699266,NORMAL,,False,,1038.0369999999998,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00029,8136.T,2026-04-21T02:06:00+00:00,0.17482822619928026,0.17482822619928026,WEAK,,False,,1049.5484999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00030,8136.T,2026-04-21T02:28:00+00:00,0.07492964913092354,0.07492964913092354,WEAK,,False,,1050.5494999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00031,8002.T,2026-04-21T03:30:00+00:00,0.049953099420615696,0.049953099420615696,WEAK,,False,,5960.954999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00032,8136.T,2026-04-21T03:39:00+00:00,0.049953099420615696,0.049953099420615696,NORMAL,,False,,1060.059,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00033,8136.T,2026-04-21T03:51:00+00:00,0.12487512677866455,0.12487512677866455,NORMAL,,False,,1065.5645,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00034,5803.T,2026-04-21T03:59:00+00:00,0.17482822619928026,0.17482822619928026,NORMAL,,False,,5829.824,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00035,9412.T,2026-04-21T05:34:00+00:00,0.049953099420615696,0.049953099420615696,NORMAL,,False,,3413.4099999999994,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00036,8136.T,2026-04-21T05:00:00+00:00,-0.049945477647741016,-0.049945477647741016,WEAK,,False,,1053.5524999999998,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00037,5803.T,2026-04-21T05:02:00+00:00,-0.024976549710307848,-0.024976549710307848,WEAK,,False,,5847.842,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00038,8002.T,2026-04-21T05:03:00+00:00,-0.024976549710307848,-0.024976549710307848,WEAK,,False,,5995.99,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00039,5803.T,2026-04-21T05:08:00+00:00,0.049953099420615696,0.049953099420615696,WEAK,,False,,5862.856999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00040,5803.T,2026-04-21T05:24:00+00:00,0.0,0.0,NORMAL,,False,,5867.861999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00041,5803.T,2026-04-24T00:18:00+00:00,-1.3006457849483148,-1.3006457849483148,WEAK,,False,,6017.0109999999995,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00042,6920.T,2026-04-24T00:19:00+00:00,-1.3006457849483148,-1.3006457849483148,WEAK,,False,,45435.38999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00043,7011.T,2026-04-24T00:27:00+00:00,-1.2506253508414775,-1.2506253508414775,WEAK,,True,2026-04-24T00:40:00+00:00,4791.786999999999,4785.0,-0.1416381821645944,-678.8718071149009,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_032731_fd_random_apr_run09_00044,5803.T,2026-04-24T00:32:00+00:00,-1.1255628157573299,-1.1255628157573299,WEAK,,False,,6076.07,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00045,6857.T,2026-04-24T03:33:00+00:00,-1.500750421009773,-1.500750421009773,CRASH,"high_update_low,TOPIX_CRASH",False,,28118.089999999997,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_032731_fd_random_apr_run09_00046,6857.T,2026-04-24T04:08:00+00:00,-1.4257083200324625,-1.4257083200324625,WEAK,,False,,28638.609999999997,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
