trade_date,symbol,in_kabu_native,in_legacy,effective_source,effective_path,valid,issue,bytes
2026-04-10,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\1306.T.csv,True,,31757
2026-04-10,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\1321.T.csv,True,,21016
2026-04-10,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\5016.T.csv,True,,20558
2026-04-10,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\5803.T.csv,True,,20595
2026-04-10,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\6315.T.csv,True,,20120
2026-04-10,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\6501.T.csv,True,,20247
2026-04-10,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\6526.T.csv,True,,20111
2026-04-10,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\6857.T.csv,True,,21542
2026-04-10,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\6890.T.csv,True,,15607
2026-04-10,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\6920.T.csv,True,,21461
2026-04-10,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\7003.T.csv,True,,20140
2026-04-10,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\7011.T.csv,True,,20393
2026-04-10,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\7012.T.csv,True,,20293
2026-04-10,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\7013.T.csv,True,,20316
2026-04-10,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\7203.T.csv,True,,20235
2026-04-10,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\7974.T.csv,True,,20345
2026-04-10,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\8001.T.csv,True,,20259
2026-04-10,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\8002.T.csv,True,,20076
2026-04-10,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\8031.T.csv,True,,20111
2026-04-10,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\8058.T.csv,True,,20228
2026-04-10,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\8136.T.csv,True,,31210
2026-04-10,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\8306.T.csv,True,,20365
2026-04-10,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\8473.T.csv,True,,19808
2026-04-10,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\9412.T.csv,True,,18490
2026-04-10,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\9432.T.csv,True,,32061
2026-04-10,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\9434.T.csv,True,,32825
2026-04-10,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-10\9984.T.csv,True,,20453
2026-04-13,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\1306.T.csv,True,,31374
2026-04-13,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\1321.T.csv,True,,21296
2026-04-13,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\5016.T.csv,True,,20733
2026-04-13,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\5803.T.csv,True,,20499
2026-04-13,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\6315.T.csv,True,,20282
2026-04-13,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\6501.T.csv,True,,20569
2026-04-13,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\6526.T.csv,True,,20376
2026-04-13,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\6857.T.csv,True,,21805
2026-04-13,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\6890.T.csv,True,,17791
2026-04-13,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\6920.T.csv,True,,21722
2026-04-13,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\7003.T.csv,True,,20442
2026-04-13,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\7011.T.csv,True,,20640
2026-04-13,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\7012.T.csv,True,,20591
2026-04-13,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\7013.T.csv,True,,20648
2026-04-13,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\7203.T.csv,True,,20544
2026-04-13,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\7974.T.csv,True,,20539
2026-04-13,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\8001.T.csv,True,,20540
2026-04-13,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\8002.T.csv,True,,20350
2026-04-13,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\8031.T.csv,True,,20386
2026-04-13,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\8058.T.csv,True,,20540
2026-04-13,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\8136.T.csv,True,,31598
2026-04-13,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\8306.T.csv,True,,20669
2026-04-13,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\8473.T.csv,True,,19861
2026-04-13,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\9412.T.csv,True,,17003
2026-04-13,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\9432.T.csv,True,,34360
2026-04-13,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\9434.T.csv,True,,33068
2026-04-13,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-13\9984.T.csv,True,,20568
2026-04-14,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\1306.T.csv,True,,31167
2026-04-14,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\1321.T.csv,True,,21069
2026-04-14,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\5016.T.csv,True,,20410
2026-04-14,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\5803.T.csv,True,,20498
2026-04-14,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\6315.T.csv,True,,20071
2026-04-14,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\6501.T.csv,True,,20245
2026-04-14,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\6526.T.csv,True,,20122
2026-04-14,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\6857.T.csv,True,,21476
2026-04-14,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\6890.T.csv,True,,15610
2026-04-14,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\6920.T.csv,True,,21416
2026-04-14,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\7003.T.csv,True,,20108
2026-04-14,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\7011.T.csv,True,,20313
2026-04-14,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\7012.T.csv,True,,20305
2026-04-14,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\7013.T.csv,True,,20267
2026-04-14,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\7203.T.csv,True,,20238
2026-04-14,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\7974.T.csv,True,,20262
2026-04-14,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\8001.T.csv,True,,20247
2026-04-14,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\8002.T.csv,True,,20058
2026-04-14,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\8031.T.csv,True,,20099
2026-04-14,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\8058.T.csv,True,,20211
2026-04-14,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\8136.T.csv,True,,30809
2026-04-14,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\8306.T.csv,True,,20399
2026-04-14,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\8473.T.csv,True,,19349
2026-04-14,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\9412.T.csv,True,,19127
2026-04-14,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\9432.T.csv,True,,33754
2026-04-14,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\9434.T.csv,True,,32894
2026-04-14,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-14\9984.T.csv,True,,20602
2026-04-15,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\1306.T.csv,True,,31839
2026-04-15,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\1321.T.csv,True,,20980
2026-04-15,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\5016.T.csv,True,,20480
2026-04-15,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\5803.T.csv,True,,20582
2026-04-15,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\6315.T.csv,True,,20065
2026-04-15,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\6501.T.csv,True,,20322
2026-04-15,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\6526.T.csv,True,,20157
2026-04-15,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\6857.T.csv,True,,21665
2026-04-15,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\6890.T.csv,True,,17414
2026-04-15,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\6920.T.csv,True,,21593
2026-04-15,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\7003.T.csv,True,,20159
2026-04-15,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\7011.T.csv,True,,20427
2026-04-15,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\7012.T.csv,True,,20363
2026-04-15,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\7013.T.csv,True,,20345
2026-04-15,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\7203.T.csv,True,,20279
2026-04-15,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\7974.T.csv,True,,20260
2026-04-15,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\8001.T.csv,True,,20332
2026-04-15,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\8002.T.csv,True,,20077
2026-04-15,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\8031.T.csv,True,,20213
2026-04-15,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\8058.T.csv,True,,20369
2026-04-15,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\8136.T.csv,True,,20392
2026-04-15,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\8306.T.csv,True,,20490
2026-04-15,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\8473.T.csv,True,,19585
2026-04-15,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\9412.T.csv,True,,18088
2026-04-15,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\9432.T.csv,True,,31098
2026-04-15,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\9434.T.csv,True,,31499
2026-04-15,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-15\9984.T.csv,True,,20532
2026-04-16,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\1306.T.csv,True,,31364
2026-04-16,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\1321.T.csv,True,,21115
2026-04-16,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\5016.T.csv,True,,20469
2026-04-16,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\5803.T.csv,True,,20576
2026-04-16,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\6315.T.csv,True,,20047
2026-04-16,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\6501.T.csv,True,,20291
2026-04-16,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\6526.T.csv,True,,20126
2026-04-16,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\6857.T.csv,True,,21584
2026-04-16,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\6890.T.csv,True,,14720
2026-04-16,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\6920.T.csv,True,,21471
2026-04-16,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\7003.T.csv,True,,20115
2026-04-16,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\7011.T.csv,True,,20349
2026-04-16,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\7012.T.csv,True,,20346
2026-04-16,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\7013.T.csv,True,,20297
2026-04-16,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\7203.T.csv,True,,20295
2026-04-16,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\7974.T.csv,True,,20248
2026-04-16,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\8001.T.csv,True,,20222
2026-04-16,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\8002.T.csv,True,,20075
2026-04-16,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\8031.T.csv,True,,20118
2026-04-16,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\8058.T.csv,True,,20245
2026-04-16,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\8136.T.csv,True,,20381
2026-04-16,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\8306.T.csv,True,,20410
2026-04-16,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\8473.T.csv,True,,19987
2026-04-16,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\9412.T.csv,True,,17726
2026-04-16,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\9432.T.csv,True,,32137
2026-04-16,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\9434.T.csv,True,,32247
2026-04-16,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-16\9984.T.csv,True,,20581
2026-04-17,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\1306.T.csv,True,,31523
2026-04-17,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\1321.T.csv,True,,21008
2026-04-17,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\5016.T.csv,True,,20399
2026-04-17,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\5803.T.csv,True,,20507
2026-04-17,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\6315.T.csv,True,,19926
2026-04-17,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\6501.T.csv,True,,20216
2026-04-17,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\6526.T.csv,True,,20099
2026-04-17,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\6857.T.csv,True,,21552
2026-04-17,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\6890.T.csv,True,,12149
2026-04-17,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\6920.T.csv,True,,21393
2026-04-17,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\7003.T.csv,True,,20154
2026-04-17,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\7011.T.csv,True,,20357
2026-04-17,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\7012.T.csv,True,,20355
2026-04-17,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\7013.T.csv,True,,20303
2026-04-17,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\7203.T.csv,True,,20260
2026-04-17,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\7974.T.csv,True,,20233
2026-04-17,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\8001.T.csv,True,,20207
2026-04-17,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\8002.T.csv,True,,20060
2026-04-17,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\8031.T.csv,True,,20111
2026-04-17,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\8058.T.csv,True,,20204
2026-04-17,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\8136.T.csv,True,,20362
2026-04-17,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\8306.T.csv,True,,20419
2026-04-17,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\8473.T.csv,True,,19428
2026-04-17,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\9412.T.csv,True,,18762
2026-04-17,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\9432.T.csv,True,,31834
2026-04-17,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\9434.T.csv,True,,32885
2026-04-17,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-17\9984.T.csv,True,,20467
2026-04-21,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\1306.T.csv,True,,31048
2026-04-21,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\1321.T.csv,True,,20905
2026-04-21,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\5016.T.csv,True,,20269
2026-04-21,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\5803.T.csv,True,,20368
2026-04-21,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\6315.T.csv,True,,19840
2026-04-21,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\6501.T.csv,True,,20021
2026-04-21,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\6526.T.csv,True,,19964
2026-04-21,6857.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\6857.T.csv,True,,21346
2026-04-21,6890.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\6890.T.csv,True,,14181
2026-04-21,6920.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\6920.T.csv,True,,21235
2026-04-21,7003.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\7003.T.csv,True,,19877
2026-04-21,7011.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\7011.T.csv,True,,20215
2026-04-21,7012.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\7012.T.csv,True,,20209
2026-04-21,7013.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\7013.T.csv,True,,20184
2026-04-21,7203.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\7203.T.csv,True,,20118
2026-04-21,7974.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\7974.T.csv,True,,19985
2026-04-21,8001.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\8001.T.csv,True,,19939
2026-04-21,8002.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\8002.T.csv,True,,19903
2026-04-21,8031.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\8031.T.csv,True,,19936
2026-04-21,8058.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\8058.T.csv,True,,20032
2026-04-21,8136.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\8136.T.csv,True,,20264
2026-04-21,8306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\8306.T.csv,True,,20213
2026-04-21,8473.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\8473.T.csv,True,,19303
2026-04-21,9412.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\9412.T.csv,True,,18919
2026-04-21,9432.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\9432.T.csv,True,,32225
2026-04-21,9434.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\9434.T.csv,True,,30719
2026-04-21,9984.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-21\9984.T.csv,True,,20480
2026-04-22,1306.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\1306.T.csv,True,,31438
2026-04-22,1321.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\1321.T.csv,True,,21046
2026-04-22,5016.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\5016.T.csv,True,,20422
2026-04-22,5803.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\5803.T.csv,True,,20531
2026-04-22,6315.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\6315.T.csv,True,,19952
2026-04-22,6501.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\6501.T.csv,True,,20247
2026-04-22,6526.T,False,True,legacy,C:\Users\yhach\Documents\tradebotfile\data\intraday_1m\2026-04-22\6526.T.csv,True,,20134
