signal_id,symbol,entry_time_utc,topix_chg_pct_raw,topix_chg_pct,market_state,blocked_reason,entry_allowed,exit_time_utc,entry_price,exit_price,profit_pct,pnl_yen_100_shares,exit_reason,position_closed,excluded_from_eval,excluded_reason
20260510_022853_wg20_random_60d_run02_00001,6315.T,2026-04-10T00:11:00+00:00,-0.3008981259237345,-0.3008981259237345,WEAK,,False,,2685.6829999999995,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00002,5803.T,2026-04-10T00:38:00+00:00,-0.47642777197644487,-0.47642777197644487,WEAK,,False,,5525.5199999999995,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00003,6315.T,2026-04-10T00:58:00+00:00,-0.5265736334544905,-0.5265736334544905,WEAK,,False,,2748.7459999999996,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00004,6315.T,2026-04-10T01:05:00+00:00,-0.45135101506151193,-0.45135101506151193,WEAK,,False,,2764.7619999999997,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00005,5803.T,2026-04-10T01:10:00+00:00,-0.42627425814657893,-0.42627425814657893,WEAK,,False,,5542.536999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00006,6315.T,2026-04-10T01:34:00+00:00,-0.2507522644456889,-0.2507522644456889,NORMAL,,False,,2752.7499999999995,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00007,5803.T,2026-04-10T01:55:00+00:00,-0.3761283966685333,-0.3761283966685333,NORMAL,,False,,5577.571999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00008,5803.T,2026-04-10T02:10:00+00:00,-0.5265736334544905,-0.5265736334544905,WEAK,,False,,5608.602999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00009,5803.T,2026-04-10T02:23:00+00:00,-0.5516503903694234,-0.5516503903694234,WEAK,,False,,5586.580999999999,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00010,7013.T,2026-04-13T00:10:00+00:00,0.22698458927726986,0.22698458927726986,NORMAL,,True,2026-04-13T00:21:00+00:00,3404.401,3382.0,-0.6580012166604299,-2240.4941427287636,VWAP_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00011,8136.T,2026-04-13T01:32:00+00:00,-0.07565896417875156,-0.07565896417875156,WEAK,,False,,977.6767122192382,,0.0,0.0,,False,True,REGIME_FILTER_RISING_LT50
20260510_022853_wg20_random_60d_run02_00012,6857.T,2026-04-14T00:11:00+00:00,1.0124019079240423,1.0124019079240423,NORMAL,,True,2026-04-14T00:42:00+00:00,26401.374999999996,26825.0,1.6045565808599123,42536.79495859628,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00013,7012.T,2026-04-14T00:11:00+00:00,0.9870903154232255,0.9870903154232255,NORMAL,,True,2026-04-14T00:30:00+00:00,3375.372,3428.0,1.5591762922723822,5313.672804064278,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00014,6920.T,2026-04-14T00:12:00+00:00,1.0124019079240423,1.0124019079240423,NORMAL,,True,2026-04-14T01:11:00+00:00,42162.119999999995,43250.0,2.5802307853590016,109014.7506814178,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00015,7013.T,2026-04-14T00:12:00+00:00,1.0124019079240423,1.0124019079240423,NORMAL,,True,2026-04-14T00:23:00+00:00,3303.2999999999997,3298.0,-0.1604456149910613,-533.6421154602699,VWAP_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00016,5803.T,2026-04-14T00:20:00+00:00,0.9870903154232255,0.9870903154232255,NORMAL,,True,2026-04-14T00:22:00+00:00,5877.871999999999,5848.0,-0.5082111349141218,-2993.363584644178,VWAP_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00017,6920.T,2026-04-14T00:17:00+00:00,1.0377135004248594,1.0377135004248594,NORMAL,,True,2026-04-14T01:11:00+00:00,42342.299999999996,43250.0,2.143719164995771,90872.25540417073,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00018,6920.T,2026-04-14T00:20:00+00:00,1.1136405539137306,1.1136405539137306,NORMAL,,True,2026-04-14T01:11:00+00:00,42512.469999999994,43250.0,1.734855678816136,73852.80624720291,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00019,6920.T,2026-04-14T00:23:00+00:00,1.1642637389153645,1.1642637389153645,NORMAL,,True,2026-04-14T01:11:00+00:00,42722.67999999999,43250.0,1.2342858640890673,52876.80641757564,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00020,6315.T,2026-04-14T00:32:00+00:00,1.0883289614129135,1.0883289614129135,NORMAL,,True,2026-04-14T00:51:00+00:00,2801.7989999999995,2798.0,-0.13559145391941121,-380.0628453361096,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00021,7013.T,2026-04-14T00:43:00+00:00,1.0124019079240423,1.0124019079240423,NORMAL,,True,2026-04-14T00:57:00+00:00,3321.3179999999998,3308.0,-0.4009853919437933,-1332.875442821169,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00022,8136.T,2026-04-14T01:03:00+00:00,1.0630173689120967,1.0630173689120967,NORMAL,,True,2026-04-14T01:19:00+00:00,992.3914244384764,992.7999877929688,0.04116957728887277,40.860805459206226,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00023,6315.T,2026-04-14T01:07:00+00:00,1.0377135004248594,1.0377135004248594,NORMAL,,True,2026-04-14T01:19:00+00:00,2807.805,2805.0,-0.09990009990009406,-280.6193806193642,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00024,8136.T,2026-04-14T01:09:00+00:00,1.0124019079240423,1.0124019079240423,WEAK,,True,2026-04-14T01:19:00+00:00,995.5945755615234,992.7999877929688,-0.28069535904998644,-279.51643511551947,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00025,7003.T,2026-04-14T01:10:00+00:00,0.9870903154232255,0.9870903154232255,NORMAL,,True,2026-04-14T01:16:00+00:00,5886.880999999999,5869.0,-0.30374318760646607,-1788.1361454392656,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00026,6920.T,2026-04-14T01:16:00+00:00,0.9111632619343542,0.9111632619343542,NORMAL,,True,2026-04-14T01:24:00+00:00,43433.38999999999,43210.0,-0.5143278017211923,-22342.399706768592,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00027,5016.T,2026-04-14T01:32:00+00:00,1.0124019079240423,1.0124019079240423,NORMAL,,True,2026-04-14T01:39:00+00:00,4946.941999999999,4948.0,0.021386949756049344,106.29314028756524,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00028,5016.T,2026-04-14T01:45:00+00:00,0.9617787229224083,0.9617787229224083,WEAK,,False,2026-04-14T02:24:00+00:00,4969.964999999999,5005.0,0.7049345417925633,3505.6394763344174,RECENT_5M_LOW_BREAK_EARLY,True,True,COMPOSITE_WEAK_GAP_GE
20260510_022853_wg20_random_60d_run02_00029,7012.T,2026-04-14T01:48:00+00:00,0.9870903154232255,0.9870903154232255,NORMAL,,True,2026-04-14T02:25:00+00:00,3445.4419999999996,3471.0,0.7417916191884946,2556.2139197235524,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00030,6315.T,2026-04-14T01:57:00+00:00,1.0377135004248594,1.0377135004248594,NORMAL,,True,2026-04-14T02:06:00+00:00,2818.816,2831.0,0.43223821632913245,1224.0986286441032,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00031,5016.T,2026-04-14T02:00:00+00:00,1.0630173689120967,1.0630173689120967,NORMAL,,True,2026-04-14T02:24:00+00:00,4988.9839999999995,5005.0,0.3210272873194328,1601.6051364366504,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00032,6920.T,2026-04-14T02:05:00+00:00,0.9870903154232255,0.9870903154232255,NORMAL,,True,2026-04-14T02:09:00+00:00,43283.24,43160.0,-0.2847291468938046,-12325.9247690328,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00033,7012.T,2026-04-14T02:13:00+00:00,0.7846130234438488,0.7846130234438488,NORMAL,,True,2026-04-14T02:25:00+00:00,3473.47,3471.0,-0.07111044575020944,-247.32213031922845,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00034,7003.T,2026-04-14T02:18:00+00:00,0.7086782459413977,0.7086782459413977,NORMAL,,True,2026-04-14T02:24:00+00:00,5922.9169999999995,5909.0,-0.23496868181673763,-1392.659377127804,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00035,6857.T,2026-04-16T00:14:00+00:00,1.307192651231942,1.307192651231942,NORMAL,,True,2026-04-16T00:21:00+00:00,28198.17,28200.0,0.006489782847616516,183.3363654451666,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00036,9412.T,2026-04-16T02:02:00+00:00,1.4831635482938004,1.4831635482938004,WEAK,,True,2026-04-16T04:02:00+00:00,3213.2099999999996,3225.0,0.36692279682935197,1181.4914057905135,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00037,9412.T,2026-04-16T02:05:00+00:00,1.5334354677482585,1.5334354677482585,NORMAL,,True,2026-04-16T04:02:00+00:00,3223.22,3225.0,0.055224278826769516,178.09829921633167,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00038,7974.T,2026-04-16T00:24:00+00:00,1.5334354677482585,1.5334354677482585,NORMAL,,True,2026-04-16T00:29:00+00:00,8387.378999999999,8340.0,-0.5648844531766003,-4740.51033105803,VWAP_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00039,8136.T,2026-04-16T00:38:00+00:00,1.6088548543126986,1.6088548543126986,NORMAL,,True,2026-04-16T00:58:00+00:00,1070.069,1073.5,0.320633529239707,343.3985098157262,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00040,6501.T,2026-04-16T00:40:00+00:00,1.6591267737671567,1.6591267737671567,NORMAL,,True,2026-04-16T01:03:00+00:00,5237.231999999999,5250.0,0.243792904343381,1277.7186116636599,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00041,8136.T,2026-04-16T00:52:00+00:00,1.5334354677482585,1.5334354677482585,NORMAL,,True,2026-04-16T00:58:00+00:00,1075.0739999999998,1073.5,-0.14640852629677975,-157.90159561107694,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00042,8136.T,2026-04-16T01:33:00+00:00,1.6339869782456766,1.6339869782456766,NORMAL,,True,2026-04-16T01:51:00+00:00,1073.072,1071.5,-0.14649529574901676,-157.40919528231854,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00043,8136.T,2026-04-16T02:01:00+00:00,1.860237466350495,1.860237466350495,WEAK,,False,,1075.0739999999998,,0.0,0.0,,False,True,COMPOSITE_WEAK_GAP_GE
20260510_022853_wg20_random_60d_run02_00044,6857.T,2026-04-16T02:11:00+00:00,1.835097670829015,1.835097670829015,NORMAL,,True,2026-04-16T04:07:00+00:00,28278.249999999996,28615.0,1.1908445536764252,33694.946646274446,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00045,9412.T,2026-04-17T00:52:00+00:00,1.6339869782456766,1.6339869782456766,NORMAL,,True,2026-04-17T01:27:00+00:00,3318.3149999999996,3335.0,0.5028154349421439,1669.3472440079177,RECENT_5M_LOW_BREAK_EARLY,True,False,
20260510_022853_wg20_random_60d_run02_00046,9412.T,2026-04-17T01:02:00+00:00,1.6842665692886367,1.6842665692886367,NORMAL,,True,2026-04-17T01:27:00+00:00,3338.3349999999996,3335.0,-0.09990009990008739,-333.6663336662919,RECENT_5M_LOW_BREAK_EARLY,True,False,
