timestamp_utc,open,high,low,close,volume
2026-06-01T00:00:00+00:00,25800.0,26170.0,25750.0,25990.0,0.0
2026-06-01T00:01:00+00:00,25985.0,26000.0,25785.0,25785.0,81700.0
2026-06-01T00:02:00+00:00,25810.0,25935.0,25780.0,25890.0,63400.0
2026-06-01T00:03:00+00:00,25875.0,25875.0,25625.0,25630.0,76500.0
2026-06-01T00:04:00+00:00,25635.0,25685.0,25610.0,25630.0,40200.0
2026-06-01T00:05:00+00:00,25640.0,25680.0,25560.0,25670.0,0.0
2026-06-01T00:06:00+00:00,25665.0,25680.0,25455.0,25480.0,133000.0
2026-06-01T00:07:00+00:00,25480.0,25620.0,25410.0,25570.0,131400.0
2026-06-01T00:08:00+00:00,25560.0,25665.0,25555.0,25660.0,41100.0
2026-06-01T00:09:00+00:00,25650.0,25700.0,25625.0,25645.0,36200.0
2026-06-01T00:10:00+00:00,25645.0,25690.0,25515.0,25570.0,71900.0
2026-06-01T00:11:00+00:00,25565.0,25660.0,25560.0,25630.0,49000.0
2026-06-01T00:12:00+00:00,25635.0,25645.0,25530.0,25575.0,52200.0
2026-06-01T00:13:00+00:00,25575.0,25610.0,25520.0,25570.0,32700.0
2026-06-01T00:14:00+00:00,25570.0,25655.0,25565.0,25635.0,49000.0
2026-06-01T00:15:00+00:00,25635.0,25655.0,25590.0,25640.0,39400.0
2026-06-01T00:16:00+00:00,25630.0,25640.0,25555.0,25620.0,42500.0
2026-06-01T00:17:00+00:00,25620.0,25720.0,25605.0,25705.0,56400.0
2026-06-01T00:18:00+00:00,25705.0,25780.0,25630.0,25690.0,71100.0
2026-06-01T00:19:00+00:00,25680.0,25715.0,25615.0,25670.0,43700.0
2026-06-01T00:20:00+00:00,25670.0,25705.0,25640.0,25660.0,28500.0
2026-06-01T00:21:00+00:00,25670.0,25715.0,25645.0,25700.0,35900.0
2026-06-01T00:22:00+00:00,25710.0,25735.0,25625.0,25635.0,35500.0
2026-06-01T00:23:00+00:00,25640.0,25730.0,25625.0,25730.0,48800.0
2026-06-01T00:24:00+00:00,25720.0,25730.0,25650.0,25660.0,29700.0
2026-06-01T00:25:00+00:00,25650.0,25735.0,25610.0,25690.0,47200.0
2026-06-01T00:26:00+00:00,25690.0,25765.0,25655.0,25675.0,29100.0
2026-06-01T00:27:00+00:00,25675.0,25760.0,25650.0,25735.0,46700.0
2026-06-01T00:28:00+00:00,25735.0,25820.0,25725.0,25810.0,41400.0
2026-06-01T00:29:00+00:00,25815.0,25820.0,25760.0,25795.0,27400.0
2026-06-01T00:30:00+00:00,25805.0,25850.0,25760.0,25780.0,45100.0
2026-06-01T00:31:00+00:00,25770.0,25865.0,25730.0,25775.0,54200.0
2026-06-01T00:32:00+00:00,25785.0,25815.0,25760.0,25765.0,13700.0
2026-06-01T00:33:00+00:00,25775.0,25790.0,25715.0,25730.0,23500.0
2026-06-01T00:34:00+00:00,25725.0,25775.0,25705.0,25705.0,14500.0
2026-06-01T00:35:00+00:00,25720.0,25720.0,25660.0,25680.0,21700.0
2026-06-01T00:36:00+00:00,25670.0,25675.0,25605.0,25615.0,31700.0
2026-06-01T00:37:00+00:00,25615.0,25660.0,25570.0,25585.0,41900.0
2026-06-01T00:38:00+00:00,25590.0,25635.0,25585.0,25635.0,13600.0
2026-06-01T00:39:00+00:00,25630.0,25680.0,25630.0,25660.0,13500.0
2026-06-01T00:40:00+00:00,25665.0,25710.0,25630.0,25700.0,30700.0
2026-06-01T00:41:00+00:00,25695.0,25695.0,25645.0,25660.0,19800.0
2026-06-01T00:42:00+00:00,25650.0,25710.0,25640.0,25680.0,20000.0
2026-06-01T00:43:00+00:00,25675.0,25695.0,25670.0,25685.0,14900.0
2026-06-01T00:44:00+00:00,25680.0,25735.0,25670.0,25695.0,24500.0
2026-06-01T00:45:00+00:00,25700.0,25760.0,25695.0,25755.0,24100.0
2026-06-01T00:46:00+00:00,25750.0,25780.0,25715.0,25760.0,14500.0
2026-06-01T00:47:00+00:00,25755.0,25775.0,25735.0,25755.0,13900.0
2026-06-01T00:48:00+00:00,25750.0,25800.0,25725.0,25760.0,25200.0
2026-06-01T00:49:00+00:00,25755.0,25760.0,25670.0,25670.0,34500.0
2026-06-01T00:50:00+00:00,25680.0,25705.0,25655.0,25685.0,23400.0
2026-06-01T00:51:00+00:00,25690.0,25710.0,25675.0,25700.0,12900.0
2026-06-01T00:52:00+00:00,25705.0,25710.0,25650.0,25665.0,15600.0
2026-06-01T00:53:00+00:00,25655.0,25660.0,25550.0,25620.0,158900.0
2026-06-01T00:54:00+00:00,25620.0,25620.0,25575.0,25595.0,17600.0
2026-06-01T00:55:00+00:00,25600.0,25615.0,25575.0,25585.0,19100.0
2026-06-01T00:56:00+00:00,25595.0,25610.0,25575.0,25595.0,12100.0
2026-06-01T00:57:00+00:00,25600.0,25620.0,25590.0,25600.0,11200.0
2026-06-01T00:58:00+00:00,25600.0,25615.0,25585.0,25585.0,9200.0
2026-06-01T00:59:00+00:00,25590.0,25595.0,25535.0,25540.0,29100.0
2026-06-01T01:00:00+00:00,25545.0,25565.0,25515.0,25530.0,22200.0
2026-06-01T01:01:00+00:00,25530.0,25535.0,25510.0,25520.0,21700.0
2026-06-01T01:02:00+00:00,25520.0,25610.0,25520.0,25570.0,23000.0
2026-06-01T01:03:00+00:00,25570.0,25630.0,25565.0,25610.0,15800.0
2026-06-01T01:04:00+00:00,25610.0,25665.0,25605.0,25660.0,14900.0
2026-06-01T01:05:00+00:00,25660.0,25680.0,25635.0,25660.0,10800.0
2026-06-01T01:06:00+00:00,25660.0,25665.0,25580.0,25590.0,17400.0
2026-06-01T01:07:00+00:00,25590.0,25615.0,25490.0,25610.0,79800.0
2026-06-01T01:08:00+00:00,25610.0,25610.0,25545.0,25570.0,10900.0
2026-06-01T01:09:00+00:00,25555.0,25555.0,25530.0,25535.0,13700.0
2026-06-01T01:10:00+00:00,25530.0,25580.0,25525.0,25545.0,16400.0
2026-06-01T01:11:00+00:00,25550.0,25560.0,25525.0,25530.0,10700.0
2026-06-01T01:12:00+00:00,25545.0,25575.0,25530.0,25565.0,10500.0
2026-06-01T01:13:00+00:00,25565.0,25585.0,25530.0,25545.0,11800.0
2026-06-01T01:14:00+00:00,25545.0,25565.0,25525.0,25565.0,12700.0
2026-06-01T01:15:00+00:00,25555.0,25565.0,25510.0,25530.0,13700.0
2026-06-01T01:16:00+00:00,25520.0,25560.0,25515.0,25550.0,9200.0
2026-06-01T01:17:00+00:00,25545.0,25555.0,25520.0,25550.0,7700.0
2026-06-01T01:18:00+00:00,25550.0,25560.0,25525.0,25540.0,14600.0
2026-06-01T01:19:00+00:00,25540.0,25550.0,25530.0,25550.0,6300.0
2026-06-01T01:20:00+00:00,25550.0,25560.0,25535.0,25555.0,8200.0
2026-06-01T01:21:00+00:00,25550.0,25575.0,25545.0,25565.0,10900.0
2026-06-01T01:22:00+00:00,25560.0,25605.0,25555.0,25600.0,12800.0
2026-06-01T01:23:00+00:00,25600.0,25610.0,25565.0,25565.0,19200.0
2026-06-01T01:24:00+00:00,25565.0,25615.0,25540.0,25610.0,37400.0
2026-06-01T01:25:00+00:00,25615.0,25640.0,25605.0,25625.0,14900.0
2026-06-01T01:26:00+00:00,25630.0,25645.0,25615.0,25630.0,12900.0
2026-06-01T01:27:00+00:00,25640.0,25670.0,25620.0,25630.0,21800.0
2026-06-01T01:28:00+00:00,25635.0,25685.0,25635.0,25670.0,16000.0
2026-06-01T01:29:00+00:00,25670.0,25675.0,25605.0,25610.0,23800.0
2026-06-01T01:30:00+00:00,25610.0,25680.0,25610.0,25670.0,17500.0
2026-06-01T01:31:00+00:00,25670.0,25670.0,25600.0,25615.0,10900.0
2026-06-01T01:32:00+00:00,25610.0,25610.0,25580.0,25605.0,12200.0
2026-06-01T01:33:00+00:00,25610.0,25610.0,25580.0,25580.0,17400.0
2026-06-01T01:34:00+00:00,25575.0,25575.0,25530.0,25545.0,27700.0
2026-06-01T01:35:00+00:00,25545.0,25545.0,25525.0,25530.0,8700.0
2026-06-01T01:36:00+00:00,25525.0,25535.0,25490.0,25500.0,58600.0
2026-06-01T01:37:00+00:00,25505.0,25505.0,25485.0,25495.0,9700.0
2026-06-01T01:38:00+00:00,25490.0,25495.0,25460.0,25480.0,24100.0
2026-06-01T01:39:00+00:00,25480.0,25490.0,25455.0,25490.0,23300.0
2026-06-01T01:40:00+00:00,25490.0,25535.0,25475.0,25525.0,18800.0
2026-06-01T01:41:00+00:00,25520.0,25590.0,25505.0,25535.0,25400.0
2026-06-01T01:42:00+00:00,25535.0,25580.0,25520.0,25570.0,8300.0
2026-06-01T01:43:00+00:00,25560.0,25650.0,25560.0,25640.0,19200.0
2026-06-01T01:44:00+00:00,25645.0,25650.0,25525.0,25535.0,21900.0
2026-06-01T01:45:00+00:00,25535.0,25555.0,25530.0,25555.0,7400.0
